FECHA Y HORA,FECHA,HORA,LINEA,MOTIVO,DURACION
24/05/2019 15:24,24/05/19,15:24:03,E,Servicio con demora debido a un problema tecnico en una formacion,00:16:05
31/10/2019 17:36,31/10/19,17:36:02,E,Servicio con demora debido a un problema tecnico,00:16:04
23/01/2019 09:14,23/01/19,09:14:07,E,InterrupciÃ?n debido a un problematecnico en una formacion,00:15:57
25/11/2019 13:12,25/11/19,13:12:17,E,Servicio con demora por una formacion detenida debido a una causa tecnica.,00:15:56
15/10/2019 19:50,15/10/19,19:50:10,E,Servicio interrumpido por medida de fuerza gremial,00:15:55
05/10/2019 11:48,05/10/19,11:48:08,E,Servicio limitado entre las estaciones Plaza de los Virreyes y San Jose,00:15:54
27/12/2019 21:36,27/12/19,21:36:10,E,Servicio con demora con destino a Plaza de los Virreyes,00:15:53
29/01/2019 11:32,29/01/19,11:32:09,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:15:53
04/12/2019 22:04,04/12/19,22:04:10,E,Servicio con demora debido a un problema tecnico,00:15:51
26/11/2019 10:24,26/11/19,10:24:05,E,Servicio con demora debido a la atencion medicaa un usuario a bordo de formacion,00:14:12
29/08/2019 20:48,29/08/19,20:48:05,E,Servicio con demora,00:14:08
25/09/2019 22:46,25/09/19,22:46:04,E,Servicio con demora,00:14:05
11/02/2019 19:34,11/02/19,19:34:02,E,InterrupciÃ?n debido a un problematecnico en una formacion,00:14:01
04/07/2019 13:50,04/07/19,13:50:10,E,Servicio con demora,00:14:01
06/03/2019 10:52,06/03/19,10:52:03,E,Servicio con demora por causas ajenas a la empresa,00:14:01
16/08/2019 08:34,16/08/19,08:34:01,E,InterrupciÃ?n debido a un problematecnico,00:14:00
01/02/2019 13:48,01/02/19,13:48:02,E,Servicio con demora,00:14:00
03/07/2019 12:04,03/07/19,12:04:10,E,Servicio Limitado entre Retiro y Entre Rios,00:14:00
05/02/2019 16:12,05/02/19,16:12:09,E,Servicio con demora debido a un problema tecnico en una formacion,00:13:59
18/10/2019 19:14,18/10/19,19:14:04,E,Los trenes no se detienen en la estacion Avenida La Plata,00:13:58
24/05/2019 17:38,24/05/19,17:38:09,E,Servicio limitado entre Bolivar y Entre Rios,00:13:58
18/06/2019 23:32,18/06/19,23:32:09,E,Servicio limitado Bolivar y P. de los Virreyes,00:13:55
04/01/2019 18:00,04/01/19,18:00:11,E,Servicio limitado entre Bolivar y Entre Rios,00:13:53
07/02/2019 10:20,07/02/19,10:20:11,E,Servicio con demora debido a un problema tecnico en una formacion,00:13:51
15/08/2019 17:20,15/08/19,17:20:06,E,Servicio con demora debido a la atencion medicaa un usuario,00:12:09
13/05/2019 14:08,13/05/19,14:08:03,E,Servicio con demora debido a un problema tecnico en una formacion,00:12:09
16/05/2019 12:08,16/05/19,12:08:02,E,Servicio con demora debido a un problema tecnico en una formacion,00:12:07
12/08/2019 23:18,12/08/19,23:18:02,E,Servicio con demora,00:12:06
04/10/2019 10:30,04/10/19,10:30:03,E,Servicio con demora,00:12:05
01/02/2019 11:36,01/02/19,11:36:02,E,Servicio limitado entre Bolivar y Entre Rios,00:12:04
29/01/2019 13:22,29/01/19,13:22:04,E,Servicio limitado entre Bolivar y Entre Rios,00:12:03
03/05/2019 11:56,03/05/19,11:56:09,E,Servicio con demora,00:12:01
05/07/2019 17:48,05/07/19,17:48:11,E,Servicio limitado Bolivar y P. de los Virreyes,00:12:01
08/09/2019 16:42,08/09/19,16:42:03,E,Servicio Limitado entre Retiro y Entre Rios,00:12:00
09/08/2019 18:02,09/08/19,18:02:02,E,Servicio Limitado entre Retiro y Entre Rios,00:12:00
17/07/2019 08:46,17/07/19,08:46:03,E,Servicio Limitado entre Retiro y Entre Rios,00:11:59
14/08/2019 00:58,14/08/19,00:58:06,E,Servicio con demora debido a un problema tecnico en una formacion,00:11:58
02/01/2019 18:44,02/01/19,18:44:09,E,Servicio con demora debido a un problema tecnico en una formacion,00:11:58
12/06/2019 23:02,12/06/19,23:02:09,E,Servicio Limitado entre Retiro y Entre Rios,00:11:57
27/03/2019 09:24,27/03/19,09:24:10,E,Servicio con demora debido a un problema tecnico en una formacion,00:11:54
28/05/2019 17:34,28/05/19,17:34:11,E,Servicio con demora debido a un problema tecnico en una formacion,00:11:54
02/01/2019 13:22,02/01/19,13:22:09,E,Servicio con demora debido a un problema tecnico en una formacion,00:11:53
27/09/2019 23:46,27/09/19,23:46:08,E,Servicio con demora,00:10:03
30/01/2019 21:58,30/01/19,21:58:14,E,InterrupciÃ?n debido a un problematecnico en una formacion,00:10:01
01/11/2019 19:14,01/11/19,19:14:06,E,Servicio con demora debido a un problema tecnico,00:10:01
05/12/2019 09:24,05/12/19,09:24:02,E,Servicio con demora debido a un problema tecnico,00:10:00
08/10/2019 12:48,08/10/19,12:48:02,E,Servicio con demora debido a un problema tecnico,00:10:00
06/11/2019 23:02,06/11/19,23:02:03,E,Servicio con demora por una formacion detenida debido a una causa tecnica.,00:10:00
06/03/2019 10:24,06/03/19,10:24:04,E,Servicio interrumpido,00:10:00
18/03/2019 19:24,18/03/19,19:24:09,E,InterrupciÃ?n debido a un problematecnico en una formacion,00:09:59
27/02/2019 11:06,27/02/19,11:06:05,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:09:59
20/12/2019 14:50,20/12/19,14:50:19,E,Servicio limitado entre las estaciones Plaza de los Virreyes y San Jose,00:09:58
05/11/2019 12:04,05/11/19,12:04:20,E,Servicio limitado entre las estaciones Retiro y Avenida La Plata,00:09:58
05/11/2019 11:52,05/11/19,11:52:06,E,Servicio con demora por una formacion detenida debido a una causa tecnica.,00:09:57
10/05/2019 08:38,10/05/19,08:38:10,E,Servicio interrumpido,00:09:54
26/08/2019 13:42,26/08/19,13:42:09,E,Servicio con demora,00:09:53
09/12/2019 10:06,09/12/19,10:06:10,E,Servicio con demora debido a un problema tecnico,00:09:52
12/06/2019 22:50,12/06/19,22:50:13,E,Servicio con demora debido a un problema tecnico en una formacion,00:09:51
03/06/2019 09:26,03/06/19,09:26:02,E,Servicio con demora,00:08:09
20/03/2019 12:00,20/03/19,12:00:04,E,Servicio con demora,00:08:04
19/06/2019 12:14,19/06/19,12:14:12,E,Servicio con demora,00:08:00
04/02/2019 13:28,04/02/19,13:28:03,E,Con demora debido a la atencion medicaa un usuario a bordo de formacion,00:07:59
26/10/2019 19:14,26/10/19,19:14:10,E,Servicio limitado entre las estaciones Plaza de los Virreyes y Boedo,00:07:59
03/10/2019 18:24,03/10/19,18:24:08,E,Servicio con demora debido a un problema tecnico,00:07:57
27/12/2019 15:00,27/12/19,15:00:05,E,Servicio limitado entre las estaciones Retiro y Avenida La Plata,00:07:57
11/07/2019 08:56,11/07/19,08:56:08,E,Servicio con demora,00:07:56
30/01/2019 15:54,30/01/19,15:54:08,E,Servicio con demora debido a un problema tecnico en una formacion,00:07:55
06/09/2019 16:04,06/09/19,16:04:11,E,Interrumpida por medida de fuerza gremial,00:07:51
03/10/2019 18:34,03/10/19,18:34:06,E,Servicio limitado entre las estaciones Plaza de los Virreyes y San Jose,00:06:09
17/07/2019 08:38,17/07/19,08:38:03,E,Servicio Limitado entre Retiro y San Jose,00:06:08
23/05/2019 12:32,23/05/19,12:32:02,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:06:07
17/01/2019 18:54,17/01/19,18:54:07,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:06:03
23/05/2019 17:30,23/05/19,17:30:02,E,Servicio con demora por trabajos vinculados a la extension de la linea,00:06:02
24/05/2019 17:30,24/05/19,17:30:10,E,Servicio con demora,00:05:59
01/02/2019 18:42,01/02/19,18:42:03,E,Servicio interrumpido,00:05:59
24/03/2019 21:12,24/03/19,21:12:04,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:05:59
02/08/2019 20:04,02/08/19,20:04:09,E,Servicio Limitado entre Retiro y Entre Rios,00:05:59
01/04/2019 23:24,01/04/19,23:24:13,E,Servicio con demora debido a un problema tecnico en una formacion,00:05:56
29/01/2019 13:38,29/01/19,13:38:08,E,Servicio con demora,00:05:54
03/10/2019 22:18,03/10/19,22:18:10,E,Servicio con demora por procedimiento policial.,00:05:54
09/05/2019 00:38,09/05/19,00:38:11,E,Servicio con demora por obras de renovacion en zona de vias,00:05:51
18/10/2019 19:30,18/10/19,19:30:16,E,Los trenes no se detienen en estacion Av. La Plata y circulan con demora,00:05:46
10/10/2019 18:56,10/10/19,18:56:02,E,Servicio limitado entre las estaciones Plaza de los Virreyes y San Jose,00:04:10
10/09/2019 11:48,10/09/19,11:48:02,E,Servicio con demora debido a un problema tecnico en una formacion,00:04:09
02/08/2019 19:58,02/08/19,19:58:02,E,Servicio con demora debido a un problema tecnico en una formacion,00:04:08
29/08/2019 00:04,29/08/19,00:04:02,E,Interrumpida por medida de fuerza gremial,00:04:06
31/07/2019 21:32,31/07/19,21:32:05,E,Servicio con demora debido a un problema tecnico en una formacion,00:04:06
27/04/2019 22:30,27/04/19,22:30:03,E,Por obras de extension: Ha finalizado su servicio.,00:04:05
27/12/2019 14:54,27/12/19,14:54:09,E,Servicio con demora por una formacion detenida debido a una causa tecnica.,00:04:02
05/04/2019 08:32,05/04/19,08:32:02,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:04:02
14/05/2019 00:08,14/05/19,00:08:01,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:04:01
26/10/2019 19:08,26/10/19,19:08:03,E,Servicio con demora por una formacion detenida debido a una causa tecnica.,00:04:00
06/12/2019 21:14,06/12/19,21:14:04,E,Servicio limitado entre Bolivar - Retiro y Boedo - Plaza de los Virreyes,00:04:00
22/03/2019 17:16,22/03/19,17:16:03,E,Servicio limitado entre Bolivar y Entre Rios,00:04:00
13/05/2019 14:40,13/05/19,14:40:04,E,Servicio con demora debido a un problema tecnico en una formacion,00:03:59
12/12/2019 11:52,12/12/19,11:52:03,E,Servicio interrumpido por falta de suministro de energia electrica,00:03:59
23/05/2019 15:40,23/05/19,15:40:09,E,Servicio limitado entre Bolivar y Entre Rios,00:03:58
24/07/2019 20:10,24/07/19,20:10:07,E,Servicio con demora debido a un problema tecnico en una formacion,00:03:56
14/06/2019 20:30,14/06/19,20:30:14,E,Servicio Limitado entre Retiro y Entre Rios,00:03:56
01/06/2019 01:44,01/06/19,01:44:10,E,InterrupciÃ?n debido a un problematecnico en una formacion,00:03:53
27/09/2019 21:26,27/09/19,21:26:09,E,Servicio limitado entre las estaciones Retiro y Entre Rios,00:03:53
01/06/2019 11:34,01/06/19,11:34:10,E,Servicio limitado entre Bolivar y Entre Rios,00:03:52
05/12/2019 17:26,05/12/19,17:26:10,E,Servicio limitado entre las estaciones Retiro y Bolivar,00:03:52
12/12/2019 12:00,12/12/19,12:00:12,E,Servicio interrumpido por falta de suministro de energia electrica,00:03:50
14/08/2019 08:36,14/08/19,08:36:02,E,Interrumpida por medida de fuerza gremial,00:02:09
10/04/2019 10:28,10/04/19,10:28:10,E,Servicio con demora,00:02:00
30/01/2019 21:48,30/01/19,21:48:03,E,Servicio con demora debido a un problema tecnico en una formacion,00:02:00
08/08/2019 21:00,08/08/19,21:00:02,E,Servicio con demora por obras de mejora,00:02:00
08/06/2019 14:08,08/06/19,14:08:02,E,Servicio imitado entre Retiro y Belgrano,00:02:00
14/05/2019 10:22,14/05/19,10:22:08,E,Servicio interrumpido,00:02:00
06/03/2019 12:34,06/03/19,12:34:08,E,Servicio limitado entre Bolivar y Entre Rios,00:02:00
04/05/2019 20:22,04/05/19,20:22:02,E,Servicio con demora,00:01:59
01/11/2019 11:20,01/11/19,11:20:11,E,Servicio con demora por una formacion detenida debido a una causa tecnica.,00:01:57
25/08/2019 23:36,25/08/19,23:36:07,E,Servicio interrumpido,00:01:57
27/09/2019 23:16,27/09/19,23:16:09,E,Servicio con demora debido a un problema tecnico,00:01:55
13/06/2019 00:16,13/06/19,00:16:10,E,Servicio limitado Bolivar y P. de los Virreyes,00:01:55
07/03/2019 12:34,07/03/19,12:34:08,E,InterrupciÃ?n debido a un problematecnico en una formacion,00:01:54
03/09/2019 21:48,03/09/19,21:48:08,E,Servicio con demora,00:01:54
20/03/2019 11:54,20/03/19,11:54:15,E,Servicio limitado entre Bolivar y Entre Rios,00:01:54
19/03/2019 11:56,19/03/19,11:56:09,E,Servicio con demora debido a un problema tecnico en una formacion,00:01:53
08/11/2019 00:40,08/11/19,00:40:14,E,Los trenes ya se detienen en todas las estaciones,00:01:52
26/03/2019 18:46,26/03/19,18:46:10,E,Servicio con demora,00:01:52
05/07/2019 17:44,05/07/19,17:44:11,E,Servicio con demora debido a un problema tecnico,00:01:52
22/03/2019 17:12,22/03/19,17:12:10,E,Servicio con demora debido a un problema tecnico en una formacion,00:01:52
05/08/2019 16:44,05/08/19,16:44:10,E,Servicio Limitado entre Retiro y Entre Rios,00:01:52
21/07/2019 12:22,21/07/19,12:22:12,E,Servicio limitado entre Pza. de los Virreyes y San Jose,00:01:51
06/12/2019 21:10,06/12/19,21:10:13,E,Servicio con demora debido a la atencion medicaa un usuario.,00:01:49
29/05/2019 09:24,29/05/19,09:24:11,H,Servicio interrumpido por medida de fuerza gremial,19:33:52
21/03/2019 08:12,21/03/19,08:12:09,H,Por operativo de seguridad en vÃ?a pÃºblica: Servicio limitado Las Heras y Hospitales,18:52:00
22/03/2019 08:04,22/03/19,08:04:02,H,Por operativo de seguridad en vÃ?a pÃºblica: Servicio limitado Las Heras y Hospitales,10:44:07
16/06/2019 15:44,16/06/19,15:44:10,H,Interrumpida por falta de suministro de energia electrica debido a causas ajenas,09:13:53
21/07/2019 22:22,21/07/19,22:22:09,H,Interrumpida por medida de fuerza gremial,04:03:53
06/09/2019 16:14,06/09/19,16:14:08,H,Servicio interrumpido por medida de fuerza gremial,03:47:55
13/12/2019 22:58,13/12/19,22:58:05,H,Servicio limitado: Hospitales - Corrientes y Santa Fe - Facultad de Derecho,03:39:58
29/08/2019 00:10,29/08/19,00:10:13,H,Servicio interrumpido por medida de fuerza gremial,02:37:52
21/11/2019 00:04,21/11/19,00:04:05,H,Servicio interrumpido por medida de fuerza gremial,02:28:03
14/08/2019 08:40,14/08/19,08:40:05,H,Servicio interrumpido por medida de fuerza gremial,01:50:13
13/12/2019 21:16,13/12/19,21:16:02,H,Servicio limitado entre las estaciones Corrientes y Hospitales,01:40:02
23/10/2019 16:12,23/10/19,16:12:13,H,Servicio limitado entre las estaciones Las Heras y Hospitales,01:21:51
09/04/2019 17:48,09/04/19,17:48:09,H,Servicio limitado: Hospitales-Once y Corrientes-F. de derecho,01:04:01
13/01/2019 13:16,13/01/19,13:16:08,H,Los trenes no se detienen en Santa Fe,01:01:54
29/05/2019 08:26,29/05/19,08:26:11,H,Servicio interrumpido por medida de fuerza gremial,00:53:51
07/06/2019 19:40,07/06/19,19:40:03,H,Servicio con demora debido a un problema tecnico en una formacion,00:46:07
27/05/2019 14:56,27/05/19,14:56:08,H,Servicio con demora,00:40:00
08/05/2019 17:06,08/05/19,17:06:03,H,Servicio con demora debido a un problema tecnico,00:39:59
23/10/2019 17:36,23/10/19,17:36:09,H,Servicio limitado entre Cordoba y Hospitales,00:37:54
08/04/2019 18:26,08/04/19,18:26:04,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:36:12
09/04/2019 18:54,09/04/19,18:54:02,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:36:08
26/03/2019 16:02,26/03/19,16:02:09,H,Servicio con demora debido a un problema tecnico,00:33:59
11/04/2019 15:36,11/04/19,15:36:07,H,Servicio con demora debido a un problema tecnico en una formacion,00:29:56
09/04/2019 17:18,09/04/19,17:18:08,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:28:02
16/07/2019 10:42,16/07/19,10:42:02,H,Servicio con demora debido a un problema tecnico en una formacion,00:28:00
14/05/2019 12:22,14/05/19,12:22:02,H,Servicio con demora,00:26:01
02/05/2019 14:10,02/05/19,14:10:08,H,Servicio con demora,00:25:54
13/12/2019 20:44,13/12/19,20:44:05,H,Servicio limitado entre las estaciones Corrientes y Hospitales,00:24:03
03/05/2019 00:30,03/05/19,00:30:02,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:22:00
16/05/2019 15:20,16/05/19,15:20:02,H,Servicio con demora debido a un problema tecnico en una formacion,00:20:09
03/01/2019 13:22,03/01/19,13:22:02,H,Servicio Limitado entre Facultad de Derecho y Parque Patricios,00:20:06
09/04/2019 19:32,09/04/19,19:32:05,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:20:05
22/05/2019 20:30,22/05/19,20:30:10,H,Servicio con demora debido a un problema tecnico en una formacion,00:20:00
09/05/2019 15:42,09/05/19,15:42:03,H,Servicio con demora debido a un problema tecnico en una formacion,00:19:59
28/02/2019 17:50,28/02/19,17:50:07,H,Los trenes no se detienen en Parque Patricios,00:19:57
18/07/2019 13:28,18/07/19,13:28:02,H,Servicio con demora,00:18:08
09/04/2019 19:54,09/04/19,19:54:04,H,Servicio Limitado entre Facultad de Derecho y Parque Patricios,00:18:06
02/06/2019 18:52,02/06/19,18:52:10,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:17:58
23/10/2019 18:22,23/10/19,18:22:03,H,Servicio con demora debido a una causa tecnica,00:16:07
17/05/2019 18:32,17/05/19,18:32:03,H,Servicio con demora debido a un problema tecnico en una formacion,00:16:06
18/12/2019 13:02,18/12/19,13:02:02,H,Servicio con demora debido a una causa tecnica,00:16:02
08/04/2019 19:04,08/04/19,19:04:03,H,Los trenes no se detienen en Once,00:16:00
02/05/2019 21:56,02/05/19,21:56:09,H,Servicio limitado entre Hospitales y Once,00:15:59
21/12/2019 19:02,21/12/19,19:02:12,H,Los trenes no se detienen en la estacion Caseros,00:15:58
29/06/2019 16:24,29/06/19,16:24:10,H,Servicio Limitado entre Facultad de Derecho y Parque Patricios,00:15:52
13/03/2019 00:48,13/03/19,00:48:13,H,Servicio Limitado entre Facultad de Derecho y Parque Patricios,00:14:07
16/05/2019 20:00,16/05/19,20:00:15,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:14:00
05/06/2019 23:30,05/06/19,23:30:03,H,Servicio con demora,00:13:59
02/05/2019 21:40,02/05/19,21:40:11,H,Servicio limitado entre Cordoba y Hospitales,00:13:51
29/06/2019 16:44,29/06/19,16:44:02,H,Servicio con demora,00:12:08
26/03/2019 12:06,26/03/19,12:06:04,H,Con demora por una formacion detenida debido a un problema tecnico,00:12:07
06/04/2019 20:32,06/04/19,20:32:02,H,Interrumpida debido a la atencion medica a un usuario,00:12:02
17/09/2019 00:50,17/09/19,00:50:13,H,Con demora debido a la atencion medica a un usuario a bordo de formacion,00:11:49
19/11/2019 23:28,19/11/19,23:28:04,H,Servicio limitado entre las estaciones Facultad de Derecho y Parque Patricios,00:10:11
26/03/2019 15:24,26/03/19,15:24:04,H,Con demora por una formacion detenida debido a un problema tecnico,00:10:06
03/04/2019 14:14,03/04/19,14:14:08,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:10:01
25/05/2019 00:06,25/05/19,00:06:02,H,Servicio Limitado entre Facultad de Derecho y Parque Patricios,00:10:00
09/05/2019 11:38,09/05/19,11:38:08,H,Servicio con demora debido a un problema tecnico en una formacion,00:09:54
03/04/2019 14:30,03/04/19,14:30:09,H,Servicio con demora,00:09:53
27/03/2019 11:16,27/03/19,11:16:03,H,Servicio con demora debido a un problema tecnico en una formacion,00:08:06
06/04/2019 20:48,06/04/19,20:48:10,H,Servicio limitado entre Hospitales y Once,00:08:01
02/05/2019 13:58,02/05/19,13:58:04,H,Servicio limitado entre Hospitales y Once,00:07:58
02/05/2019 13:48,02/05/19,13:48:09,H,Servicio con demora debido a un problema tecnico en una formacion,00:07:53
02/05/2019 22:14,02/05/19,22:14:10,H,Servicio limitado entre Cordoba y Hospitales,00:07:52
06/09/2019 16:04,06/09/19,16:04:11,H,Interrumpida por medida de fuerza gremial,00:07:51
17/12/2019 16:12,17/12/19,16:12:11,H,Servicio con demora debido a una causa tecnica,00:07:51
29/08/2019 00:02,29/08/19,00:02:04,H,Interrumpida por medida de fuerza gremial,00:06:04
14/08/2019 10:32,14/08/19,10:32:07,H,Reanuda su servicio y realiza el recorrido completo entre cabeceras,00:06:04
06/06/2019 00:02,06/06/19,00:02:04,H,Servicio limitado entre las Heras y Hospitales,00:05:59
09/08/2019 18:04,09/08/19,18:04:02,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:04:07
27/05/2019 14:48,27/05/19,14:48:08,H,Servicio limitado entre Corrientes y Hospitales,00:04:02
13/08/2019 19:04,13/08/19,19:04:06,H,Servicio con demora debido a un problema tecnico en una formacion,00:03:59
06/12/2019 21:38,06/12/19,21:38:04,H,Servicio con demora debido a una causa tecnica,00:03:58
08/08/2019 00:56,08/08/19,00:56:08,H,Servicio limitado entre las Heras y Hospitales,00:03:57
13/12/2019 21:10,13/12/19,21:10:06,H,Servicio interrumpido,00:03:56
25/01/2019 22:22,25/01/19,22:22:08,H,Servicio limitado entre Cordoba y Hospitales,00:03:54
02/06/2019 22:50,02/06/19,22:50:12,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:03:52
09/08/2019 17:54,09/08/19,17:54:12,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:03:50
14/08/2019 08:36,14/08/19,08:36:02,H,Interrumpida por medida de fuerza gremial,00:02:09
12/11/2019 19:18,12/11/19,19:18:04,H,Servicio con demora debido a una causa tecnica,00:02:08
05/04/2019 11:32,05/04/19,11:32:10,H,Servicio con demora debido a un problema tecnico en una formacion,00:02:02
26/03/2019 15:56,26/03/19,15:56:08,H,Servicio limitado entre las Heras y Hospitales,00:02:02
09/08/2019 18:00,09/08/19,18:00:02,H,Servicio con demora debido a un problema tecnico en una formacion,00:02:00
22/08/2019 13:26,22/08/19,13:26:10,H,Servicio limitado entre Cordoba y Hospitales,00:02:00
27/05/2019 14:44,27/05/19,14:44:09,H,Servicio con demora debido a un problema tecnico,00:01:59
08/04/2019 18:22,08/04/19,18:22:08,H,Servicio interrumpido,00:01:55
09/04/2019 17:14,09/04/19,17:14:09,H,Servicio con demora debido a un problema tecnico en una formacion,00:01:53
18/07/2019 13:20,18/07/19,13:20:13,H,Servicio limitado entre las estaciones Facultad de Derecho y Corrientes,00:01:49
12/11/2019 19:22,12/11/19,19:22:16,H,Servicio con demora debido a una causa tecnica,00:01:48
